model,query_id,query,family,language,extra_docs,trial,pool_docs,top1_score,top10_mean_score,iaea_priority_top10,first_iaea_rank
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,1,64,0.631607711315155,0.6144864559173584,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,2,64,0.631607711315155,0.6144864559173584,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,3,64,0.631607711315155,0.6144864559173584,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,4,64,0.631607711315155,0.6144864559173584,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,5,64,0.631607711315155,0.6144864559173584,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,6,64,0.631607711315155,0.6144864559173584,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,7,64,0.631607711315155,0.6144864559173584,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,8,64,0.631607711315155,0.6144864559173584,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_en,neutron current measurement synchronized zero-value dropout across channels,observation_derived,en,51,9,64,0.631607711315155,0.6144864559173584,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,0,0,13,0.5899688601493835,0.541336715221405,1.0,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,0,18,0.5899688601493835,0.5554635524749756,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,1,18,0.5899688601493835,0.5647855997085571,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,2,18,0.5899688601493835,0.5537793636322021,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,3,18,0.5899688601493835,0.5482780337333679,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,4,18,0.5899688601493835,0.5494008660316467,0.8,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,5,18,0.5899688601493835,0.5653144121170044,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,6,18,0.5899688601493835,0.5602830052375793,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,7,18,0.5899688601493835,0.5481201410293579,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,8,18,0.5899688601493835,0.5457554459571838,0.9,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,5,9,18,0.5899688601493835,0.5561290383338928,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,0,23,0.5899688601493835,0.5522114634513855,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,1,23,0.6035357117652893,0.5657867193222046,0.5,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,2,23,0.5899688601493835,0.5478757619857788,0.7,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,3,23,0.6085914373397827,0.5787867307662964,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,4,23,0.5899688601493835,0.5538341999053955,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,5,23,0.5899688601493835,0.5692291259765625,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,6,23,0.6085914373397827,0.5707998275756836,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,7,23,0.5899688601493835,0.5504459142684937,0.6,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,8,23,0.6085914373397827,0.5748807191848755,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,10,9,23,0.5899688601493835,0.5702060461044312,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,0,28,0.5899688601493835,0.5547587871551514,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,1,28,0.5899688601493835,0.5615864992141724,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,2,28,0.5899688601493835,0.5726423263549805,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,3,28,0.5899688601493835,0.555438220500946,0.5,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,4,28,0.6035357117652893,0.5731275677680969,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,5,28,0.6035357117652893,0.5719584226608276,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,6,28,0.6035357117652893,0.5677546262741089,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,7,28,0.5899688601493835,0.5632756948471069,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,8,28,0.5899688601493835,0.5633786916732788,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,15,9,28,0.6085914373397827,0.5760194659233093,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,0,33,0.6085914373397827,0.581470787525177,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,1,33,0.6085914373397827,0.5839843153953552,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,2,33,0.6035357117652893,0.5738843679428101,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,3,33,0.6085914373397827,0.5852910280227661,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,4,33,0.6035357117652893,0.5719584226608276,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,5,33,0.5899688601493835,0.5684823393821716,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,6,33,0.5899688601493835,0.5719112157821655,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,7,33,0.5899688601493835,0.561890721321106,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,8,33,0.6085914373397827,0.5727921724319458,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,20,9,33,0.5899688601493835,0.5705841183662415,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,0,38,0.6085914373397827,0.5719154477119446,0.4,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,1,38,0.6085914373397827,0.5812699198722839,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,2,38,0.5899688601493835,0.5688604116439819,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,3,38,0.6085914373397827,0.5800031423568726,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,4,38,0.6085914373397827,0.5804980397224426,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,5,38,0.6085914373397827,0.585388720035553,0.2,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,6,38,0.5899688601493835,0.5719112157821655,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,7,38,0.6085914373397827,0.5833203196525574,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,8,38,0.6085914373397827,0.5852910280227661,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,25,9,38,0.5899688601493835,0.5658713579177856,0.4,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,0,43,0.6085914373397827,0.5804980397224426,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,1,43,0.6085914373397827,0.5735111236572266,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,2,43,0.6085914373397827,0.581470787525177,0.3,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,3,43,0.6035357117652893,0.5804125070571899,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,4,43,0.6035357117652893,0.5804125070571899,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,5,43,0.6085914373397827,0.5874913930892944,0.2,4
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,6,43,0.6035357117652893,0.5737675428390503,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,7,43,0.6035357117652893,0.5760207176208496,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,8,43,0.6035357117652893,0.5688517093658447,0.4,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,30,9,43,0.5899688601493835,0.5741735100746155,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,35,0,48,0.6035357117652893,0.5804125070571899,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,35,1,48,0.5899688601493835,0.5703220963478088,0.3,1
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,35,2,48,0.6035357117652893,0.5804125070571899,0.3,2
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,35,3,48,0.6085914373397827,0.5792046189308167,0.3,3
sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,obs_zero_zh,中子电流测量跨通道同步零值闪断,observation_derived,zh,35,4,48,0.6035357117652893,0.5760207176208496,0.3,2
